created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-13 11:52:25+00:00,,kerusuhan nepal 2025 apa pesan dharma untuk gen z fakta peristiwa demo rusuh 34 tewas 1300 luka presiden amp pm mundur militer ambil alih,[],4,0,1,0,https://pbs.twimg.com/media/G0uXlAUawAAXG2W.jpg,,in,https://x.com/undefined/status/1966832337171476715,4,neutral
2025-09-13 11:07:04+00:00,,happening today di london 2 demo besar dari massa farright blue dan left red keduanya akan marching dari titik gathering awal masing2 lalu dipertemukan di whitehall depan markas besar scotland yard polisi deket rumah dinas pm downing st dan gedung parlemen,[],4,0,1,1,https://pbs.twimg.com/media/G0uMPrgWAAAGT_-.jpg,,in,https://x.com/undefined/status/1966820924507725955,4,neutral
2025-09-14 10:18:25+00:00,,usul menteri ham bikin lapangan demo di dpr justru bikin publik marah,[],2,2,0,1,,,in,https://x.com/undefined/status/1967171069619671106,4,neutral
2025-09-13 09:05:03+00:00,,wkwkwkwkw rame kek demo,[],4,0,0,0,,,in,https://x.com/undefined/status/1966790217308008679,4,positive
2025-09-13 09:15:03+00:00,,skali2 dia muncul gitu kek waktu ada demo biar ngrasain timpukan batu dikpalanya,[],3,1,1,1,,,in,https://x.com/undefined/status/1966792731319255091,4,negative
2025-09-13 09:19:25+00:00,,bikin tempat parkir saja dah susah apalahi buat tempat demo,[],3,1,0,0,,,in,https://x.com/undefined/status/1966793834224050549,4,negative
2025-09-13 09:33:59+00:00,,sore guysss malam ini aku tidak ada stream ya guys tapiiii besok aku akan stream lagi main demo game 0 selengkapnya cek link disini yaaa,[],3,1,0,1,,,in,https://x.com/undefined/status/1966797497948381237,4,neutral
2025-09-13 15:42:04+00:00,,padahal anda 2014 ada di tim mendukung beliau ya kayaknya emang kritis asal tepat si harusnya oke aja bukan kritis ngasal atau ngajak dema demo kritis yg disampaikan juga positif,[],3,1,0,0,,,in,https://x.com/undefined/status/1966890127436980302,4,positive
2025-09-13 22:19:40+00:00,,srimul bagus dari mana ekonomi kita cuma begini2 aja cuma tumbuh 5demo dimana2,[],3,1,1,0,,,in,https://x.com/undefined/status/1966990186509988161,4,negative
2025-09-13 16:13:24+00:00,,istana sudah bilang pencopotan menko bg tak ada hubungan nya dengan demo rusuh bung aw seperti membalikan pernyataan istana apakah tangan bg belum sepenuhnya lepas dari bin demo dengan kode warna apakah ada hubungannya dengan organisasi yg benderanya warna warni itu juga,[],3,1,1,0,,,in,https://x.com/undefined/status/1966898014087426111,4,negative
2025-09-13 15:43:47+00:00,,demo in berlin 1392025,[],3,1,0,0,https://pbs.twimg.com/media/G0vMifaXsAA57tf.jpg,,in,https://x.com/undefined/status/1966890561396150702,4,neutral
2025-09-14 05:53:07+00:00,,bila ide seperti ini benarbenar dilakukan sangat jelas bahwa rakyat tidak boleh lagi mendekat untuk menyampaikan aspirasi pada wakilwakilnya di dpr pantes saja saat demo akgirakhir ini tidak ada wakil rakyat yang menemui pendemo penyampaian aspirasi ngk direspon,[],4,0,0,0,https://pbs.twimg.com/media/G0yO7Kia0AApx0H.jpg,,in,https://x.com/undefined/status/1967104303690334325,4,negative
2025-09-14 07:52:23+00:00,,org kerja kantoran aja udh merasa bukan buruh dan malah nyinyirin demo buruh justru pemilihan narasi itu penting ya krn skor pisa warga kita itu rendah definisi rich bagi org umum ya kaya jd ketika ada propaganda eat the rich bukan tdk mungkin ada kelas pekerja jd korban,[],4,0,0,0,,,in,https://x.com/undefined/status/1967134317429354637,4,negative
2025-09-14 07:59:07+00:00,,seperti biasa ojol demo cuma untuk kepentingan membernyagk jauh2 dr aplikator komisi or persenan ke mitra,[],4,0,0,0,,,in,https://x.com/undefined/status/1967136012548927757,4,negative
2025-09-13 05:12:19+00:00,,wts tiket dufan buat tanggal 14 september reschedule karena tgl 31 ada demo ada 3 tiket yang ga dipakai 150k per tiket kalau take all 400k ajaa alasan jual karena sebenernya tiketnya buat temen temenku tapi dia sakitt zonauang zonajajan,"['zonauang', 'zonajajan']",2,2,1,1,https://pbs.twimg.com/media/G0s8Av7bcAM7gy_.jpg,,in,https://x.com/undefined/status/1966731648583540966,4,negative
2025-09-14 10:54:30+00:00,,wuih ferry irwandi dah diserang buzzer gibran mempermasalahkan kekayaan ferry narasinya salah sih menurut gue ini yang ada malah nama ferry semakin naik dan tudingan dia bahwa fufufafa bermain demo dpr tidak terbantahkan,[],3,1,1,0,https://pbs.twimg.com/media/G0zT6q3awAEQODG.jpg,,in,https://x.com/undefined/status/1967180146995327156,4,negative
2025-09-13 08:30:09+00:00,,coba kamu bayangkan ini deh kamu mendengar berita misalnya tentang demo massa di jalanan bagi 1 orang itu revolusi heroik melawan ketidakadilan bagi yg lain kekacauan anarkis yg merusak tatanan mana yg benar jawabannya bisa jadi keduanya dan bisa jadi tdk satupun,[],3,0,0,0,https://pbs.twimg.com/media/G0tpRJ3aIAAgXAa.jpg,,in,https://x.com/undefined/status/1966781434020196434,3,negative
2025-09-13 07:05:54+00:00,,biarkan aja mereka berfoyafoya dengan kondisi rakyat yang mau makan pun sulit kita doakan aja demo di nepal tidak merambah kesini,[],2,1,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1966760150448197632/pu/img/afdLSSeugF5ckRZ2.jpg,,in,https://x.com/undefined/status/1966760231842783563,3,negative
2025-09-13 05:58:04+00:00,,dpr ataupun pejabat kita tidak akan merespon demo sebelum si gruduk jadi seandainya disediakan tempat berdemo pasti mereka tidak akan peduli,[],3,0,0,0,,,in,https://x.com/undefined/status/1966743160979419591,3,negative
2025-09-13 10:35:30+00:00,,ken lagiyo demo gora sahab,[],3,0,1,0,,,in,https://x.com/undefined/status/1966812980940603431,3,neutral
2025-09-13 11:36:12+00:00,,adanya demo kemarin justru menjadi kan mata rakyat terbelalak ternyata negara ini sdh sebobrok ini,[],3,0,1,0,,,in,https://x.com/undefined/status/1966828255962689851,3,negative
2025-09-13 23:02:20+00:00,,uyu munhu akarova a demo ari 1 graham hill akakanuka,[],3,0,0,0,,,in,https://x.com/undefined/status/1967000927157829892,3,neutral
2025-09-13 15:21:07+00:00,,o nya ilang pas demo kemarin wkwk abis jalan jalan nemenin sodara ultah cape bgt gw emang ga cocok jalan jalan,[],3,0,1,0,https://pbs.twimg.com/media/G0vHVnAbYAAL-GY.jpg,,in,https://x.com/undefined/status/1966884858267066692,3,negative
2025-09-13 13:58:48+00:00,,di sini polisinya kayak tai gak kyk di nepal org2 demo malah jilat kaki pejabat,[],3,0,0,0,,,in,https://x.com/undefined/status/1966864140955492825,3,negative
2025-09-13 13:52:14+00:00,,sehabis demo terbitlah teh tumpah,[],3,0,0,0,,,in,https://x.com/undefined/status/1966862490199064959,3,neutral
2025-09-13 13:40:01+00:00,,khotib jumatan minggu lalu tempat gw awal² minta demo jangan rusuh jangan mudah terprovokasi endingnya mujamuji wowok monokotil kudu diperlakukan kek nabi harus disembah wkwk,[],3,0,0,0,,,in,https://x.com/undefined/status/1966859415581323652,3,negative
2025-09-13 12:46:20+00:00,,edukasiee kucinglah sorry nih demo lalu aja udh ada contohny pada bilang jgn jarah bla2 di sosmed di real life no one give a shit itu kantor astra grassroot semua kan tuh ada pemicu ada yg mulai jiwa maling keluar bahkan bukan dipukulin malah cair cair cair,[],3,0,0,0,,,in,https://x.com/undefined/status/1966845905606504852,3,negative
2025-09-14 05:06:40+00:00,,yg katanya paling nkri dn slalu mendukung pd kebijaksanaan penguasa walo sering menekan rakyat spt tambang dn hal2 lainnya yg katanya paling beragama tp blom pernah ikut peran dlm demo free palestine malah mengundang yg pro isra3l uniknya yg berkenaan dgn tuhan mrk khianati,[],2,1,1,0,,,in,https://x.com/undefined/status/1967092615146598876,3,negative
2025-09-13 21:56:19+00:00,,bapak ini gak pernah ngomong sekalinya ngomong pasti di luar nurul tapi boleh juga kalau bisa nanti sekalian diadakan event kompetisi demo biar lebih bermanfaat tempat demonya,[],3,0,1,0,https://pbs.twimg.com/media/G0whzzybcAM5OZ9.jpg,,in,https://x.com/undefined/status/1966984313968488582,3,negative
2025-09-14 04:26:06+00:00,,rasanya akan lucu melihat buser buser dari sebelum demo dan saat demo berlangsung menyerukan prabowo mundur kini bersuara hidup prabowo 2 periode tp harus dg gibran,[],1,2,0,0,,,in,https://x.com/undefined/status/1967082403941544243,3,negative
2025-09-14 04:42:36+00:00,,siapa raja birendra yang disebut di orasi pelajar nepal pemicu demo,[],3,0,0,0,,,in,https://x.com/undefined/status/1967086557145559295,3,neutral
2025-09-14 03:09:24+00:00,,ril therapistnya kemaren ternyata ikutan demo 178,[],3,0,0,0,,,in,https://x.com/undefined/status/1967063101486100642,3,neutral
2025-09-13 05:07:24+00:00,,demo dilakukan apabila suara rakyat tdk di dengar dibungkam bila dpr selalu mewakili suara rakyat pemerintah memelihara hajat hdp makmur rakyat nya unt apa demo demo itu langsung ke instansi yg kinerjanya tdk memuaskan amp menghabiskan anggaran,[],1,2,0,0,,,in,https://x.com/undefined/status/1966730409754194005,3,negative
2025-09-13 11:58:56+00:00,,harapan gw sih kalau bisa pilih pilihan yang pinter dengan ikutan demo harusnya bisa pinter juga soal memahami kalau kamu nggak termasuk rich yg dimaksud di slogan,[],2,0,1,0,,,in,https://x.com/undefined/status/1966833975307235404,2,positive
2025-09-13 09:50:48+00:00,,setuju fasilitas lengkap seperti itu bisa bikin demo lebih nyaman dan minim gangguan estimasi area masih cukup bahkan untuk tambahan spot istirahat,[],1,1,0,0,,,in,https://x.com/undefined/status/1966801731431633195,2,positive
2025-09-14 07:07:39+00:00,,demo ini adalah pawai unite the kingdom di london pada 13 september 2025 diorganisir oleh aktivis tommy robinson fokusnya antiimigrasi nasionalisme dan oposisi terhadap kebijakan migrasi estimasi peserta 110000150000 orang menurut polisi dan media meski ada klaim,[],2,0,1,0,,,in,https://x.com/undefined/status/1967123058604601567,2,neutral
2025-09-13 09:45:20+00:00,,yusril penjahat yang tunggangi demo harus ditangkap dan diadili,[],2,0,1,2,,,in,https://x.com/undefined/status/1966800355699662859,2,negative
2025-09-13 06:04:12+00:00,,stop romantisasi ferry irwandi kayak dia pahlawan emang yang demo dia sama kelompoknya doang mau banget jadi simbol kah kocak,[],2,0,0,0,,,in,https://x.com/undefined/status/1966744704428425609,2,negative
2025-09-14 08:01:38+00:00,,udah ada hilal begini mah harus segera kebongkar ya ka peb kalo engga udah pasti makin di demo sama warga yang gak lagi namaste tapi sama aku trust issue,[],2,0,0,0,,,in,https://x.com/undefined/status/1967136644521488815,2,negative
2025-09-13 05:52:54+00:00,,pas demo gak berani muncul ini si blukutuk blukutuk giliran muncul ngomongnya ngelantur,[],2,0,0,0,,,in,https://x.com/undefined/status/1966741859348132096,2,negative
2025-09-13 09:42:58+00:00,,indonesia serbia nepal perancis dan terbaru australia dilanda demo anti korupsi geng solo cs masih merasa gagah tunggulah amuk massa menggiling kesombongan kalian tuhan membuat keseimbangan selalu dengan caranya yang menakjubkan,[],2,0,0,0,https://pbs.twimg.com/media/G0t58jLbUAAboub.jpg,,in,https://x.com/undefined/status/1966799757470540251,2,neutral
2025-09-13 06:49:36+00:00,,rakyat ikut demo yang tidak anarkhis rakyat indonesia sayang banget sama kangmas presiden asli bukan kepada wakilnya pendemo anarkhis itu orang2 yang disusupkan untuk mendegradasi pemerintahan saat,[],2,0,0,0,,,in,https://x.com/undefined/status/1966756127808647449,2,negative
2025-09-13 05:53:18+00:00,,bruh its not literal semua orang kaya belajar dah tu sejarah revolusi prancis lu liat laaa video demo nepal apakah rumah2 orang kaya tetangga mentri mentri itu diserang juga kaga bruh,[],2,0,1,0,,,in,https://x.com/undefined/status/1966741962364682620,2,negative
2025-09-14 10:08:42+00:00,,itulah mengapa perjuangan ga pernah berhasil kalau rakyat miskin dibayar maka mereka akan percaya dg dihasutan semua orang demo itu dibayar ga ada yg benar2 peduli dg nasib mrk,[],2,0,1,0,,,in,https://x.com/undefined/status/1967168621601521780,2,negative
2025-09-13 09:34:50+00:00,,hoax ini mah dimana meramalnya justru dia malah bilang kalo kepercayaan publik terhadap prabowo terus naik sampai ke puncak yang berarti gak akan ada demo besar dong seharusnya buzzer purbaya makin muncul dimana mana ya,[],2,0,0,0,,,in,https://x.com/undefined/status/1966797709819687328,2,negative
2025-09-13 09:34:48+00:00,,kalau demo takut sama disdiknya,[],2,0,0,0,,,in,https://x.com/undefined/status/1966797703569928615,2,negative
2025-09-14 10:05:00+00:00,,reruntuhan parlemen nepal jadi saksi amarah rakyat usai demo berdarah menewaskan puluhan orang begini potret jejak kehancuran di kota kathmandu foto,['Foto'],2,0,2,0,,,in,https://x.com/undefined/status/1967167691669848388,2,neutral
2025-09-13 11:11:57+00:00,,mungkin harus demo untuk menghentikan mbg,[],2,0,0,0,,,in,https://x.com/undefined/status/1966822151560065288,2,negative
2025-09-13 10:41:07+00:00,,unjuk rasa kok di bikinin tempat emang demo termasuk olah raga demo itu ada tujuan siapa yg mau di demo kalo yg mau didemo kementrian ham jakarta terus tempat demonya dibikinin di ciledug ya ga nyambung bejo,[],2,0,1,0,,,in,https://x.com/undefined/status/1966814391929892982,2,negative
2025-09-13 11:36:47+00:00,,aksi demo anarkis nepal jangan di contoh yang belangsak rakyat juga stopanarkis indonesiadamai indonesiabangsaberadab,"['StopAnarkis', 'indonesiadamai', 'Indonesiabangsaberadab']",2,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1966828173368430593/pu/img/atNEVwoLQn1F-hYb.jpg,,in,https://x.com/undefined/status/1966828403442807020,2,negative
2025-09-14 07:10:47+00:00,,yang nakutin kan orang2 gini kalo di lagi aksidemo malah jadinya sekalian nyerang orang2 yang mereka anggap lebih kaya gak bakalan cek sebenernya orangnya kaya atau enggak moreover the 1 richoligarki yang mereka gembor2im,[],2,0,0,0,,,in,https://x.com/undefined/status/1967123847838318620,2,negative
2025-09-13 07:04:11+00:00,,bukannya membangun kepercayaan rakat buka ruang publik amp transparansi pengelolaan negara kok malah mikir bakal di demo lagi rakyat bakal tak puas lagi emang gak capek demo situ enak main kabur aja dikonsentrasikan di 1 lapangan agar mudah utk dikepung apa begitu maksudnya,[],2,0,0,0,https://pbs.twimg.com/media/G0tVnYfbsAAvcRe.jpg,,in,https://x.com/undefined/status/1966759800680968593,2,negative
2025-09-13 09:08:15+00:00,,di indonesia guru honorer digaji kecil diam saja gak berani demo,[],2,0,1,0,,,in,https://x.com/undefined/status/1966791020361703621,2,negative
2025-09-14 03:04:42+00:00,,like apa yang diharapka dari akun olahraga niche yang lantang akan menggunakan akunnya untuk menyuarakan suara politik dia bilang sendiri pas demo garuda biru,[],2,0,1,0,,,in,https://x.com/undefined/status/1967061918449025284,2,negative
2025-09-14 03:10:54+00:00,,masih inget gak demo kemarin yg dilepeh ama pemerintah lalu mbg yg ngabisin triliunan padahal anak saya dapatnya cuma nasi secuil protein kek pakan ayam kita berhak benci ama prabowo ama bajingan bajingannya,[],2,0,0,0,,,in,https://x.com/undefined/status/1967063478142988386,2,negative
2025-09-14 01:41:38+00:00,,berdasarkan data terkini hingga 14 september 2025 situasi di nepal mulai tenang pascademo besarbesaran gen z pada 89 september yang memicu kekerasan pembakaran parlemen dan penutupan bandara militer dikerahkan dan sushila karki eks ketua ma dilantik sebagai pm sementara,[],1,1,0,0,,,in,https://x.com/undefined/status/1967041013190713396,2,neutral
2025-09-14 04:14:00+00:00,,setelah demo gagal sekarang dibikin kontroversi lewat iklan di bioskop,[],2,0,1,0,,,in,https://x.com/undefined/status/1967079358092521933,2,negative
2025-09-14 04:24:26+00:00,,sudah saya prediksi kemungkinan akan ada demo besar antara oktober sampai desember 2025 presiden hrs sgr mencegahnya dgn tindakan nyata 1rampingkan kabinet 2batalkan mbg 3ganti wapres yg sebelumnya hrs sdh 1kapolri diganti 2uu paset sdh sah 3uu tni direvisi,[],2,0,1,0,https://pbs.twimg.com/media/G0x6pBzbcAAwdtu.jpg,,in,https://x.com/undefined/status/1967081985236758900,2,neutral
2025-09-14 04:05:04+00:00,,ternyata ima demo ima demo itu lagunya jjk ya selama ini gue kira itu lagu anime lama kyk naruto ato apa gt,[],2,0,3,0,,,in,https://x.com/undefined/status/1967077110721490952,2,negative
2025-09-14 01:30:04+00:00,,ga bakal bro tahu sendiri orang bali sebagian besar pendukung dia apalagi wakilnya itu kalau demo nanti pasti pecalang atau ormas dibenturkan dengan para pendemo malah jadi perang saudara,[],2,0,1,0,,,in,https://x.com/undefined/status/1967038104445042965,2,negative
2025-09-13 11:55:32+00:00,,padahal wajah aksi terakhir itu ibu jilbab pink sampai jadi bahan fitnah ibunya and fyi ketahuan banget lu ga pernah turun demo lha wong setiap demo mahasiswi yang turun ke jalan itu banyak tapi pas akan aksi berantem disuruh balik sama pendemo pria,[],2,0,0,0,,,in,https://x.com/undefined/status/1966833121644736588,2,negative
2025-09-14 05:42:47+00:00,,coba tanya sekalian si mekeng yang kmrn demo jalanjalan di australia pt emco asset management miliknya harusnya terlibat dengan taspen ini,[],2,0,0,0,,,in,https://x.com/undefined/status/1967101700503978025,2,neutral
2025-09-13 13:00:33+00:00,,mereka demo untuk memberi jalan amerika dan inggris menjarah kekayaan alam indonesia sukarno adalah penghalang jalan kapitalis untuk mengeruk kekayaan alam indonesia,[],1,1,0,0,,,in,https://x.com/undefined/status/1966849480290136101,2,negative
2025-09-13 15:59:14+00:00,,apa harus dengan demo ya itu duit apbn bukan rahasia lho,[],1,1,0,0,,,in,https://x.com/undefined/status/1966894447914029436,2,negative
2025-09-14 05:08:04+00:00,,ini kerja cerdas melayani rakyat dengan memanfaatkan rakyat beda sama parcok yang katanya suruh videoin oknum aparat tp pas demo dilarang video dan livestream demi melindungi oknum agar tidak tersorot kamera,[],2,0,0,0,,,in,https://x.com/undefined/status/1967092964087525813,2,negative
